"会話ID","name","text","charId","演出備考"
"CRYSTAL_TREE_SIX_ELEMENT_RITUAL","ルーナ","足が……ちゃんと、自分のものみたいです。","401","種別=会話; 行=111/145; 参照=crystal_tree_post_clear_checkpoint:actions[0].else[1]; event=crystal_tree_post_clear_checkpoint; actions=[IF_FLAG(key=""crystalTreeSixElementRitualSeen""){then:[CONV(value=""CRYSTAL_TREE_POST_RITUAL_REPEAT"")]}{else:[CONV(value=""CRYSTAL_TREE_POST_CLEAR_CHECKPOINT"") -> CONV(value=""CRYSTAL_TREE_SIX_ELEMENT_RITUAL"") -> CONV(value=""CRYSTAL_TREE_GALVANIA_RUMBLE"") -> FLAG(key=""leonCrystalTreeTreated"") -> FLAG(key=""lunaCrystalTreeStabilized"") -> WORLD_STATE(key=""lunaMemoryStage"",value=2) -> STORY_EXP(charId=401,amount=300000,rewardKey=""luna_crystal_tree_300k"") -> SET_EXP_MULTIPLIER(charId=401,pct=1800) -> WORLD_STATE(key=""crystalTreeState"",value=5) -> FLAG(key=""crystalTreeSixElementRitualSeen"") -> FLAG(key=""crystalTreeCleared"",refreshField=true) -> STEP(value=8) -> SUB(value=0) -> LOG(value=""闇のプリズムを自分たちの目で確かめるため、魔王城へ向かうことになった。"")]}]"
"CRYSTAL_TREE_SIX_ELEMENT_RITUAL","システム","ルーナは中央へ落ちる木漏れ日を見つめ、また目を閉じた。","","種別=会話; 行=112/145; 参照=crystal_tree_post_clear_checkpoint:actions[0].else[1]; event=crystal_tree_post_clear_checkpoint; actions=[IF_FLAG(key=""crystalTreeSixElementRitualSeen""){then:[CONV(value=""CRYSTAL_TREE_POST_RITUAL_REPEAT"")]}{else:[CONV(value=""CRYSTAL_TREE_POST_CLEAR_CHECKPOINT"") -> CONV(value=""CRYSTAL_TREE_SIX_ELEMENT_RITUAL"") -> CONV(value=""CRYSTAL_TREE_GALVANIA_RUMBLE"") -> FLAG(key=""leonCrystalTreeTreated"") -> FLAG(key=""lunaCrystalTreeStabilized"") -> WORLD_STATE(key=""lunaMemoryStage"",value=2) -> STORY_EXP(charId=401,amount=300000,rewardKey=""luna_crystal_tree_300k"") -> SET_EXP_MULTIPLIER(charId=401,pct=1800) -> WORLD_STATE(key=""crystalTreeState"",value=5) -> FLAG(key=""crystalTreeSixElementRitualSeen"") -> FLAG(key=""crystalTreeCleared"",refreshField=true) -> STEP(value=8) -> SUB(value=0) -> LOG(value=""闇のプリズムを自分たちの目で確かめるため、魔王城へ向かうことになった。"")]}]"
"CRYSTAL_TREE_SIX_ELEMENT_RITUAL","システム","朝露。葉の隙間から落ちる暖かな光。小さな水路。風に揺れる白い祈り布。炊事の火の匂い。","","種別=会話; 行=113/145; 参照=crystal_tree_post_clear_checkpoint:actions[0].else[1]; event=crystal_tree_post_clear_checkpoint; actions=[IF_FLAG(key=""crystalTreeSixElementRitualSeen""){then:[CONV(value=""CRYSTAL_TREE_POST_RITUAL_REPEAT"")]}{else:[CONV(value=""CRYSTAL_TREE_POST_CLEAR_CHECKPOINT"") -> CONV(value=""CRYSTAL_TREE_SIX_ELEMENT_RITUAL"") -> CONV(value=""CRYSTAL_TREE_GALVANIA_RUMBLE"") -> FLAG(key=""leonCrystalTreeTreated"") -> FLAG(key=""lunaCrystalTreeStabilized"") -> WORLD_STATE(key=""lunaMemoryStage"",value=2) -> STORY_EXP(charId=401,amount=300000,rewardKey=""luna_crystal_tree_300k"") -> SET_EXP_MULTIPLIER(charId=401,pct=1800) -> WORLD_STATE(key=""crystalTreeState"",value=5) -> FLAG(key=""crystalTreeSixElementRitualSeen"") -> FLAG(key=""crystalTreeCleared"",refreshField=true) -> STEP(value=8) -> SUB(value=0) -> LOG(value=""闇のプリズムを自分たちの目で確かめるため、魔王城へ向かうことになった。"")]}]"
"CRYSTAL_TREE_SIX_ELEMENT_RITUAL","ルーナ","村……。","401","種別=会話; 行=114/145; 参照=crystal_tree_post_clear_checkpoint:actions[0].else[1]; event=crystal_tree_post_clear_checkpoint; actions=[IF_FLAG(key=""crystalTreeSixElementRitualSeen""){then:[CONV(value=""CRYSTAL_TREE_POST_RITUAL_REPEAT"")]}{else:[CONV(value=""CRYSTAL_TREE_POST_CLEAR_CHECKPOINT"") -> CONV(value=""CRYSTAL_TREE_SIX_ELEMENT_RITUAL"") -> CONV(value=""CRYSTAL_TREE_GALVANIA_RUMBLE"") -> FLAG(key=""leonCrystalTreeTreated"") -> FLAG(key=""lunaCrystalTreeStabilized"") -> WORLD_STATE(key=""lunaMemoryStage"",value=2) -> STORY_EXP(charId=401,amount=300000,rewardKey=""luna_crystal_tree_300k"") -> SET_EXP_MULTIPLIER(charId=401,pct=1800) -> WORLD_STATE(key=""crystalTreeState"",value=5) -> FLAG(key=""crystalTreeSixElementRitualSeen"") -> FLAG(key=""crystalTreeCleared"",refreshField=true) -> STEP(value=8) -> SUB(value=0) -> LOG(value=""闇のプリズムを自分たちの目で確かめるため、魔王城へ向かうことになった。"")]}]"
"CRYSTAL_TREE_SIX_ELEMENT_RITUAL","ルーナ","小さな村です。光が、すごく綺麗で……でも、眩しいんじゃなくて。","401","種別=会話; 行=115/145; 参照=crystal_tree_post_clear_checkpoint:actions[0].else[1]; event=crystal_tree_post_clear_checkpoint; actions=[IF_FLAG(key=""crystalTreeSixElementRitualSeen""){then:[CONV(value=""CRYSTAL_TREE_POST_RITUAL_REPEAT"")]}{else:[CONV(value=""CRYSTAL_TREE_POST_CLEAR_CHECKPOINT"") -> CONV(value=""CRYSTAL_TREE_SIX_ELEMENT_RITUAL"") -> CONV(value=""CRYSTAL_TREE_GALVANIA_RUMBLE"") -> FLAG(key=""leonCrystalTreeTreated"") -> FLAG(key=""lunaCrystalTreeStabilized"") -> WORLD_STATE(key=""lunaMemoryStage"",value=2) -> STORY_EXP(charId=401,amount=300000,rewardKey=""luna_crystal_tree_300k"") -> SET_EXP_MULTIPLIER(charId=401,pct=1800) -> WORLD_STATE(key=""crystalTreeState"",value=5) -> FLAG(key=""crystalTreeSixElementRitualSeen"") -> FLAG(key=""crystalTreeCleared"",refreshField=true) -> STEP(value=8) -> SUB(value=0) -> LOG(value=""闇のプリズムを自分たちの目で確かめるため、魔王城へ向かうことになった。"")]}]"
"CRYSTAL_TREE_SIX_ELEMENT_RITUAL","ルーナ","……あったかかった。","401","種別=会話; 行=116/145; 参照=crystal_tree_post_clear_checkpoint:actions[0].else[1]; event=crystal_tree_post_clear_checkpoint; actions=[IF_FLAG(key=""crystalTreeSixElementRitualSeen""){then:[CONV(value=""CRYSTAL_TREE_POST_RITUAL_REPEAT"")]}{else:[CONV(value=""CRYSTAL_TREE_POST_CLEAR_CHECKPOINT"") -> CONV(value=""CRYSTAL_TREE_SIX_ELEMENT_RITUAL"") -> CONV(value=""CRYSTAL_TREE_GALVANIA_RUMBLE"") -> FLAG(key=""leonCrystalTreeTreated"") -> FLAG(key=""lunaCrystalTreeStabilized"") -> WORLD_STATE(key=""lunaMemoryStage"",value=2) -> STORY_EXP(charId=401,amount=300000,rewardKey=""luna_crystal_tree_300k"") -> SET_EXP_MULTIPLIER(charId=401,pct=1800) -> WORLD_STATE(key=""crystalTreeState"",value=5) -> FLAG(key=""crystalTreeSixElementRitualSeen"") -> FLAG(key=""crystalTreeCleared"",refreshField=true) -> STEP(value=8) -> SUB(value=0) -> LOG(value=""闇のプリズムを自分たちの目で確かめるため、魔王城へ向かうことになった。"")]}]"
"CRYSTAL_TREE_SIX_ELEMENT_RITUAL","ルーナ","それしか……まだ。","401","種別=会話; 行=117/145; 参照=crystal_tree_post_clear_checkpoint:actions[0].else[1]; event=crystal_tree_post_clear_checkpoint; actions=[IF_FLAG(key=""crystalTreeSixElementRitualSeen""){then:[CONV(value=""CRYSTAL_TREE_POST_RITUAL_REPEAT"")]}{else:[CONV(value=""CRYSTAL_TREE_POST_CLEAR_CHECKPOINT"") -> CONV(value=""CRYSTAL_TREE_SIX_ELEMENT_RITUAL"") -> CONV(value=""CRYSTAL_TREE_GALVANIA_RUMBLE"") -> FLAG(key=""leonCrystalTreeTreated"") -> FLAG(key=""lunaCrystalTreeStabilized"") -> WORLD_STATE(key=""lunaMemoryStage"",value=2) -> STORY_EXP(charId=401,amount=300000,rewardKey=""luna_crystal_tree_300k"") -> SET_EXP_MULTIPLIER(charId=401,pct=1800) -> WORLD_STATE(key=""crystalTreeState"",value=5) -> FLAG(key=""crystalTreeSixElementRitualSeen"") -> FLAG(key=""crystalTreeCleared"",refreshField=true) -> STEP(value=8) -> SUB(value=0) -> LOG(value=""闇のプリズムを自分たちの目で確かめるため、魔王城へ向かうことになった。"")]}]"
"CRYSTAL_TREE_SIX_ELEMENT_RITUAL","アルス","それでいい。","301","種別=会話; 行=118/145; 参照=crystal_tree_post_clear_checkpoint:actions[0].else[1]; event=crystal_tree_post_clear_checkpoint; actions=[IF_FLAG(key=""crystalTreeSixElementRitualSeen""){then:[CONV(value=""CRYSTAL_TREE_POST_RITUAL_REPEAT"")]}{else:[CONV(value=""CRYSTAL_TREE_POST_CLEAR_CHECKPOINT"") -> CONV(value=""CRYSTAL_TREE_SIX_ELEMENT_RITUAL"") -> CONV(value=""CRYSTAL_TREE_GALVANIA_RUMBLE"") -> FLAG(key=""leonCrystalTreeTreated"") -> FLAG(key=""lunaCrystalTreeStabilized"") -> WORLD_STATE(key=""lunaMemoryStage"",value=2) -> STORY_EXP(charId=401,amount=300000,rewardKey=""luna_crystal_tree_300k"") -> SET_EXP_MULTIPLIER(charId=401,pct=1800) -> WORLD_STATE(key=""crystalTreeState"",value=5) -> FLAG(key=""crystalTreeSixElementRitualSeen"") -> FLAG(key=""crystalTreeCleared"",refreshField=true) -> STEP(value=8) -> SUB(value=0) -> LOG(value=""闇のプリズムを自分たちの目で確かめるため、魔王城へ向かうことになった。"")]}]"
"CRYSTAL_TREE_SIX_ELEMENT_RITUAL","ケイト","ミネルバさん。さっき言った、無理やり一つへ寄せたって……。","104","種別=会話; 行=119/145; 参照=crystal_tree_post_clear_checkpoint:actions[0].else[1]; event=crystal_tree_post_clear_checkpoint; actions=[IF_FLAG(key=""crystalTreeSixElementRitualSeen""){then:[CONV(value=""CRYSTAL_TREE_POST_RITUAL_REPEAT"")]}{else:[CONV(value=""CRYSTAL_TREE_POST_CLEAR_CHECKPOINT"") -> CONV(value=""CRYSTAL_TREE_SIX_ELEMENT_RITUAL"") -> CONV(value=""CRYSTAL_TREE_GALVANIA_RUMBLE"") -> FLAG(key=""leonCrystalTreeTreated"") -> FLAG(key=""lunaCrystalTreeStabilized"") -> WORLD_STATE(key=""lunaMemoryStage"",value=2) -> STORY_EXP(charId=401,amount=300000,rewardKey=""luna_crystal_tree_300k"") -> SET_EXP_MULTIPLIER(charId=401,pct=1800) -> WORLD_STATE(key=""crystalTreeState"",value=5) -> FLAG(key=""crystalTreeSixElementRitualSeen"") -> FLAG(key=""crystalTreeCleared"",refreshField=true) -> STEP(value=8) -> SUB(value=0) -> LOG(value=""闇のプリズムを自分たちの目で確かめるため、魔王城へ向かうことになった。"")]}]"
"CRYSTAL_TREE_SIX_ELEMENT_RITUAL","ケイト","五年前のプリズム統合と、同じことを……人に？","104","種別=会話; 行=120/145; 参照=crystal_tree_post_clear_checkpoint:actions[0].else[1]; event=crystal_tree_post_clear_checkpoint; actions=[IF_FLAG(key=""crystalTreeSixElementRitualSeen""){then:[CONV(value=""CRYSTAL_TREE_POST_RITUAL_REPEAT"")]}{else:[CONV(value=""CRYSTAL_TREE_POST_CLEAR_CHECKPOINT"") -> CONV(value=""CRYSTAL_TREE_SIX_ELEMENT_RITUAL"") -> CONV(value=""CRYSTAL_TREE_GALVANIA_RUMBLE"") -> FLAG(key=""leonCrystalTreeTreated"") -> FLAG(key=""lunaCrystalTreeStabilized"") -> WORLD_STATE(key=""lunaMemoryStage"",value=2) -> STORY_EXP(charId=401,amount=300000,rewardKey=""luna_crystal_tree_300k"") -> SET_EXP_MULTIPLIER(charId=401,pct=1800) -> WORLD_STATE(key=""crystalTreeState"",value=5) -> FLAG(key=""crystalTreeSixElementRitualSeen"") -> FLAG(key=""crystalTreeCleared"",refreshField=true) -> STEP(value=8) -> SUB(value=0) -> LOG(value=""闇のプリズムを自分たちの目で確かめるため、魔王城へ向かうことになった。"")]}]"
"CRYSTAL_TREE_SIX_ELEMENT_RITUAL","ミネルバ","同じ、とまでは言わない。でも痕跡は似てる。六つが役目を譲らず、同じ場所へ固まりかけてた。","206","種別=会話; 行=121/145; 参照=crystal_tree_post_clear_checkpoint:actions[0].else[1]; event=crystal_tree_post_clear_checkpoint; actions=[IF_FLAG(key=""crystalTreeSixElementRitualSeen""){then:[CONV(value=""CRYSTAL_TREE_POST_RITUAL_REPEAT"")]}{else:[CONV(value=""CRYSTAL_TREE_POST_CLEAR_CHECKPOINT"") -> CONV(value=""CRYSTAL_TREE_SIX_ELEMENT_RITUAL"") -> CONV(value=""CRYSTAL_TREE_GALVANIA_RUMBLE"") -> FLAG(key=""leonCrystalTreeTreated"") -> FLAG(key=""lunaCrystalTreeStabilized"") -> WORLD_STATE(key=""lunaMemoryStage"",value=2) -> STORY_EXP(charId=401,amount=300000,rewardKey=""luna_crystal_tree_300k"") -> SET_EXP_MULTIPLIER(charId=401,pct=1800) -> WORLD_STATE(key=""crystalTreeState"",value=5) -> FLAG(key=""crystalTreeSixElementRitualSeen"") -> FLAG(key=""crystalTreeCleared"",refreshField=true) -> STEP(value=8) -> SUB(value=0) -> LOG(value=""闇のプリズムを自分たちの目で確かめるため、魔王城へ向かうことになった。"")]}]"
"CRYSTAL_TREE_SIX_ELEMENT_RITUAL","アルス","それをジャスパーが三人に……。","301","種別=会話; 行=122/145; 参照=crystal_tree_post_clear_checkpoint:actions[0].else[1]; event=crystal_tree_post_clear_checkpoint; actions=[IF_FLAG(key=""crystalTreeSixElementRitualSeen""){then:[CONV(value=""CRYSTAL_TREE_POST_RITUAL_REPEAT"")]}{else:[CONV(value=""CRYSTAL_TREE_POST_CLEAR_CHECKPOINT"") -> CONV(value=""CRYSTAL_TREE_SIX_ELEMENT_RITUAL"") -> CONV(value=""CRYSTAL_TREE_GALVANIA_RUMBLE"") -> FLAG(key=""leonCrystalTreeTreated"") -> FLAG(key=""lunaCrystalTreeStabilized"") -> WORLD_STATE(key=""lunaMemoryStage"",value=2) -> STORY_EXP(charId=401,amount=300000,rewardKey=""luna_crystal_tree_300k"") -> SET_EXP_MULTIPLIER(charId=401,pct=1800) -> WORLD_STATE(key=""crystalTreeState"",value=5) -> FLAG(key=""crystalTreeSixElementRitualSeen"") -> FLAG(key=""crystalTreeCleared"",refreshField=true) -> STEP(value=8) -> SUB(value=0) -> LOG(value=""闇のプリズムを自分たちの目で確かめるため、魔王城へ向かうことになった。"")]}]"
"CRYSTAL_TREE_SIX_ELEMENT_RITUAL","ミネルバ","力を奪うついでにね。","206","種別=会話; 行=123/145; 参照=crystal_tree_post_clear_checkpoint:actions[0].else[1]; event=crystal_tree_post_clear_checkpoint; actions=[IF_FLAG(key=""crystalTreeSixElementRitualSeen""){then:[CONV(value=""CRYSTAL_TREE_POST_RITUAL_REPEAT"")]}{else:[CONV(value=""CRYSTAL_TREE_POST_CLEAR_CHECKPOINT"") -> CONV(value=""CRYSTAL_TREE_SIX_ELEMENT_RITUAL"") -> CONV(value=""CRYSTAL_TREE_GALVANIA_RUMBLE"") -> FLAG(key=""leonCrystalTreeTreated"") -> FLAG(key=""lunaCrystalTreeStabilized"") -> WORLD_STATE(key=""lunaMemoryStage"",value=2) -> STORY_EXP(charId=401,amount=300000,rewardKey=""luna_crystal_tree_300k"") -> SET_EXP_MULTIPLIER(charId=401,pct=1800) -> WORLD_STATE(key=""crystalTreeState"",value=5) -> FLAG(key=""crystalTreeSixElementRitualSeen"") -> FLAG(key=""crystalTreeCleared"",refreshField=true) -> STEP(value=8) -> SUB(value=0) -> LOG(value=""闇のプリズムを自分たちの目で確かめるため、魔王城へ向かうことになった。"")]}]"
"CRYSTAL_TREE_SIX_ELEMENT_RITUAL","シャオ","じゃあ、あいつらが使ってた黒い力は何なんだ。","105","種別=会話; 行=124/145; 参照=crystal_tree_post_clear_checkpoint:actions[0].else[1]; event=crystal_tree_post_clear_checkpoint; actions=[IF_FLAG(key=""crystalTreeSixElementRitualSeen""){then:[CONV(value=""CRYSTAL_TREE_POST_RITUAL_REPEAT"")]}{else:[CONV(value=""CRYSTAL_TREE_POST_CLEAR_CHECKPOINT"") -> CONV(value=""CRYSTAL_TREE_SIX_ELEMENT_RITUAL"") -> CONV(value=""CRYSTAL_TREE_GALVANIA_RUMBLE"") -> FLAG(key=""leonCrystalTreeTreated"") -> FLAG(key=""lunaCrystalTreeStabilized"") -> WORLD_STATE(key=""lunaMemoryStage"",value=2) -> STORY_EXP(charId=401,amount=300000,rewardKey=""luna_crystal_tree_300k"") -> SET_EXP_MULTIPLIER(charId=401,pct=1800) -> WORLD_STATE(key=""crystalTreeState"",value=5) -> FLAG(key=""crystalTreeSixElementRitualSeen"") -> FLAG(key=""crystalTreeCleared"",refreshField=true) -> STEP(value=8) -> SUB(value=0) -> LOG(value=""闇のプリズムを自分たちの目で確かめるため、魔王城へ向かうことになった。"")]}]"
"CRYSTAL_TREE_SIX_ELEMENT_RITUAL","ミネルバ","だから、それはまだ分からない。","206","種別=会話; 行=125/145; 参照=crystal_tree_post_clear_checkpoint:actions[0].else[1]; event=crystal_tree_post_clear_checkpoint; actions=[IF_FLAG(key=""crystalTreeSixElementRitualSeen""){then:[CONV(value=""CRYSTAL_TREE_POST_RITUAL_REPEAT"")]}{else:[CONV(value=""CRYSTAL_TREE_POST_CLEAR_CHECKPOINT"") -> CONV(value=""CRYSTAL_TREE_SIX_ELEMENT_RITUAL"") -> CONV(value=""CRYSTAL_TREE_GALVANIA_RUMBLE"") -> FLAG(key=""leonCrystalTreeTreated"") -> FLAG(key=""lunaCrystalTreeStabilized"") -> WORLD_STATE(key=""lunaMemoryStage"",value=2) -> STORY_EXP(charId=401,amount=300000,rewardKey=""luna_crystal_tree_300k"") -> SET_EXP_MULTIPLIER(charId=401,pct=1800) -> WORLD_STATE(key=""crystalTreeState"",value=5) -> FLAG(key=""crystalTreeSixElementRitualSeen"") -> FLAG(key=""crystalTreeCleared"",refreshField=true) -> STEP(value=8) -> SUB(value=0) -> LOG(value=""闇のプリズムを自分たちの目で確かめるため、魔王城へ向かうことになった。"")]}]"
"CRYSTAL_TREE_SIX_ELEMENT_RITUAL","シャオ","魔王軍は？","105","種別=会話; 行=126/145; 参照=crystal_tree_post_clear_checkpoint:actions[0].else[1]; event=crystal_tree_post_clear_checkpoint; actions=[IF_FLAG(key=""crystalTreeSixElementRitualSeen""){then:[CONV(value=""CRYSTAL_TREE_POST_RITUAL_REPEAT"")]}{else:[CONV(value=""CRYSTAL_TREE_POST_CLEAR_CHECKPOINT"") -> CONV(value=""CRYSTAL_TREE_SIX_ELEMENT_RITUAL"") -> CONV(value=""CRYSTAL_TREE_GALVANIA_RUMBLE"") -> FLAG(key=""leonCrystalTreeTreated"") -> FLAG(key=""lunaCrystalTreeStabilized"") -> WORLD_STATE(key=""lunaMemoryStage"",value=2) -> STORY_EXP(charId=401,amount=300000,rewardKey=""luna_crystal_tree_300k"") -> SET_EXP_MULTIPLIER(charId=401,pct=1800) -> WORLD_STATE(key=""crystalTreeState"",value=5) -> FLAG(key=""crystalTreeSixElementRitualSeen"") -> FLAG(key=""crystalTreeCleared"",refreshField=true) -> STEP(value=8) -> SUB(value=0) -> LOG(value=""闇のプリズムを自分たちの目で確かめるため、魔王城へ向かうことになった。"")]}]"
"CRYSTAL_TREE_SIX_ELEMENT_RITUAL","ミネルバ","それも別の話。さっき私たちへ剣を向けた。それは事実。","206","種別=会話; 行=127/145; 参照=crystal_tree_post_clear_checkpoint:actions[0].else[1]; event=crystal_tree_post_clear_checkpoint; actions=[IF_FLAG(key=""crystalTreeSixElementRitualSeen""){then:[CONV(value=""CRYSTAL_TREE_POST_RITUAL_REPEAT"")]}{else:[CONV(value=""CRYSTAL_TREE_POST_CLEAR_CHECKPOINT"") -> CONV(value=""CRYSTAL_TREE_SIX_ELEMENT_RITUAL"") -> CONV(value=""CRYSTAL_TREE_GALVANIA_RUMBLE"") -> FLAG(key=""leonCrystalTreeTreated"") -> FLAG(key=""lunaCrystalTreeStabilized"") -> WORLD_STATE(key=""lunaMemoryStage"",value=2) -> STORY_EXP(charId=401,amount=300000,rewardKey=""luna_crystal_tree_300k"") -> SET_EXP_MULTIPLIER(charId=401,pct=1800) -> WORLD_STATE(key=""crystalTreeState"",value=5) -> FLAG(key=""crystalTreeSixElementRitualSeen"") -> FLAG(key=""crystalTreeCleared"",refreshField=true) -> STEP(value=8) -> SUB(value=0) -> LOG(value=""闇のプリズムを自分たちの目で確かめるため、魔王城へ向かうことになった。"")]}]"
"CRYSTAL_TREE_SIX_ELEMENT_RITUAL","ミネルバ","でも、“闇だから人を操る”は違う。ここまでなら、言える。","206","種別=会話; 行=128/145; 参照=crystal_tree_post_clear_checkpoint:actions[0].else[1]; event=crystal_tree_post_clear_checkpoint; actions=[IF_FLAG(key=""crystalTreeSixElementRitualSeen""){then:[CONV(value=""CRYSTAL_TREE_POST_RITUAL_REPEAT"")]}{else:[CONV(value=""CRYSTAL_TREE_POST_CLEAR_CHECKPOINT"") -> CONV(value=""CRYSTAL_TREE_SIX_ELEMENT_RITUAL"") -> CONV(value=""CRYSTAL_TREE_GALVANIA_RUMBLE"") -> FLAG(key=""leonCrystalTreeTreated"") -> FLAG(key=""lunaCrystalTreeStabilized"") -> WORLD_STATE(key=""lunaMemoryStage"",value=2) -> STORY_EXP(charId=401,amount=300000,rewardKey=""luna_crystal_tree_300k"") -> SET_EXP_MULTIPLIER(charId=401,pct=1800) -> WORLD_STATE(key=""crystalTreeState"",value=5) -> FLAG(key=""crystalTreeSixElementRitualSeen"") -> FLAG(key=""crystalTreeCleared"",refreshField=true) -> STEP(value=8) -> SUB(value=0) -> LOG(value=""闇のプリズムを自分たちの目で確かめるため、魔王城へ向かうことになった。"")]}]"
"CRYSTAL_TREE_SIX_ELEMENT_RITUAL","シャオ","……私は、まだあいつらを信用しない。","105","種別=会話; 行=129/145; 参照=crystal_tree_post_clear_checkpoint:actions[0].else[1]; event=crystal_tree_post_clear_checkpoint; actions=[IF_FLAG(key=""crystalTreeSixElementRitualSeen""){then:[CONV(value=""CRYSTAL_TREE_POST_RITUAL_REPEAT"")]}{else:[CONV(value=""CRYSTAL_TREE_POST_CLEAR_CHECKPOINT"") -> CONV(value=""CRYSTAL_TREE_SIX_ELEMENT_RITUAL"") -> CONV(value=""CRYSTAL_TREE_GALVANIA_RUMBLE"") -> FLAG(key=""leonCrystalTreeTreated"") -> FLAG(key=""lunaCrystalTreeStabilized"") -> WORLD_STATE(key=""lunaMemoryStage"",value=2) -> STORY_EXP(charId=401,amount=300000,rewardKey=""luna_crystal_tree_300k"") -> SET_EXP_MULTIPLIER(charId=401,pct=1800) -> WORLD_STATE(key=""crystalTreeState"",value=5) -> FLAG(key=""crystalTreeSixElementRitualSeen"") -> FLAG(key=""crystalTreeCleared"",refreshField=true) -> STEP(value=8) -> SUB(value=0) -> LOG(value=""闇のプリズムを自分たちの目で確かめるため、魔王城へ向かうことになった。"")]}]"
"CRYSTAL_TREE_SIX_ELEMENT_RITUAL","アルス","俺もだ。","301","種別=会話; 行=130/145; 参照=crystal_tree_post_clear_checkpoint:actions[0].else[1]; event=crystal_tree_post_clear_checkpoint; actions=[IF_FLAG(key=""crystalTreeSixElementRitualSeen""){then:[CONV(value=""CRYSTAL_TREE_POST_RITUAL_REPEAT"")]}{else:[CONV(value=""CRYSTAL_TREE_POST_CLEAR_CHECKPOINT"") -> CONV(value=""CRYSTAL_TREE_SIX_ELEMENT_RITUAL"") -> CONV(value=""CRYSTAL_TREE_GALVANIA_RUMBLE"") -> FLAG(key=""leonCrystalTreeTreated"") -> FLAG(key=""lunaCrystalTreeStabilized"") -> WORLD_STATE(key=""lunaMemoryStage"",value=2) -> STORY_EXP(charId=401,amount=300000,rewardKey=""luna_crystal_tree_300k"") -> SET_EXP_MULTIPLIER(charId=401,pct=1800) -> WORLD_STATE(key=""crystalTreeState"",value=5) -> FLAG(key=""crystalTreeSixElementRitualSeen"") -> FLAG(key=""crystalTreeCleared"",refreshField=true) -> STEP(value=8) -> SUB(value=0) -> LOG(value=""闇のプリズムを自分たちの目で確かめるため、魔王城へ向かうことになった。"")]}]"
"CRYSTAL_TREE_SIX_ELEMENT_RITUAL","シャオ","でも……闇だからってだけで決めるのも、違うんだな。","105","種別=会話; 行=131/145; 参照=crystal_tree_post_clear_checkpoint:actions[0].else[1]; event=crystal_tree_post_clear_checkpoint; actions=[IF_FLAG(key=""crystalTreeSixElementRitualSeen""){then:[CONV(value=""CRYSTAL_TREE_POST_RITUAL_REPEAT"")]}{else:[CONV(value=""CRYSTAL_TREE_POST_CLEAR_CHECKPOINT"") -> CONV(value=""CRYSTAL_TREE_SIX_ELEMENT_RITUAL"") -> CONV(value=""CRYSTAL_TREE_GALVANIA_RUMBLE"") -> FLAG(key=""leonCrystalTreeTreated"") -> FLAG(key=""lunaCrystalTreeStabilized"") -> WORLD_STATE(key=""lunaMemoryStage"",value=2) -> STORY_EXP(charId=401,amount=300000,rewardKey=""luna_crystal_tree_300k"") -> SET_EXP_MULTIPLIER(charId=401,pct=1800) -> WORLD_STATE(key=""crystalTreeState"",value=5) -> FLAG(key=""crystalTreeSixElementRitualSeen"") -> FLAG(key=""crystalTreeCleared"",refreshField=true) -> STEP(value=8) -> SUB(value=0) -> LOG(value=""闇のプリズムを自分たちの目で確かめるため、魔王城へ向かうことになった。"")]}]"
"CRYSTAL_TREE_SIX_ELEMENT_RITUAL","アルス","闇のプリズムは、魔王城にある。","301","種別=会話; 行=132/145; 参照=crystal_tree_post_clear_checkpoint:actions[0].else[1]; event=crystal_tree_post_clear_checkpoint; actions=[IF_FLAG(key=""crystalTreeSixElementRitualSeen""){then:[CONV(value=""CRYSTAL_TREE_POST_RITUAL_REPEAT"")]}{else:[CONV(value=""CRYSTAL_TREE_POST_CLEAR_CHECKPOINT"") -> CONV(value=""CRYSTAL_TREE_SIX_ELEMENT_RITUAL"") -> CONV(value=""CRYSTAL_TREE_GALVANIA_RUMBLE"") -> FLAG(key=""leonCrystalTreeTreated"") -> FLAG(key=""lunaCrystalTreeStabilized"") -> WORLD_STATE(key=""lunaMemoryStage"",value=2) -> STORY_EXP(charId=401,amount=300000,rewardKey=""luna_crystal_tree_300k"") -> SET_EXP_MULTIPLIER(charId=401,pct=1800) -> WORLD_STATE(key=""crystalTreeState"",value=5) -> FLAG(key=""crystalTreeSixElementRitualSeen"") -> FLAG(key=""crystalTreeCleared"",refreshField=true) -> STEP(value=8) -> SUB(value=0) -> LOG(value=""闇のプリズムを自分たちの目で確かめるため、魔王城へ向かうことになった。"")]}]"
